Molecule,SMILES,Process_Type,Process_Param,Time_min,Temp_K,Alpha,Rate_1_min
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,13.00832774156467,500.5180064514488,0.9665097851994626,0.0249932555041647
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,13.65374632454706,503.7401354836987,0.9804662849418287,0.0171489810981699
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,8.49,523.3199999999999,0.8248605781817874,0.0693238217765482
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,18.41,527.67,0.9136774231026168,0.0101658485579015
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,11.270166243407786,549.303167741169,0.979146151693395,0.0062734784724916
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,14.79,509.5,0.8350251133404286,0.0322416090414408
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,19.98053,453.18,0.7883285222100253,0.0140870065485327
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,34.391800000000025,443.1730214371257,0.9703827109074922,0.0036936247593418
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,6.47086,453.2104074698795,0.5484105541699128,0.0674176194398735
C6,OC(=O)CCCCC(=O)O,Iso,170.0,17.03,443.18,0.8297940066390795,0.0124270129938654
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,22.793452179517462,491.06921935477067,0.978632534883374,0.0016413224592707
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,1.89,457.32,0.1062223936354397,0.0796696104071596
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,22.649390000000015,443.19,0.7346331620638675,0.0150957005451346
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,4.271126145205023,479.4467806448696,0.4308393056453355,0.1705867440739153
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,10.58868,453.1927943712575,0.7814065730392453,0.0422890690698621
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,31.572800000000026,443.1750604191616,0.9571012078300708,0.0054173163137014
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,9.07538467777776,527.3483032251892,0.9615455037226204,0.0129423755168504
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,49.54062180597988,433.15,0.9679595103356852,0.002703049466725
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,41.72120000000003,443.1697534939759,0.9881530843629968,0.001395369353529
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,36.85000000000068,526.5300000000007,0.8994847383150699,0.0089479052953863
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,30.820358859166973,511.13760645152087,0.9874515502600514,0.0010942810370738
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,21.234999999999992,438.17,0.6727070473028662,0.0144183201592018
C6,OC(=O)CCCCC(=O)O,Iso,165.0,12.738143999999988,438.18,0.7954581049334377,0.0197536558352193
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,8.11,519.41,0.9105180037902716,0.0205306380290604
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,15.069102456112844,471.8035677418905,0.8677346216960681,0.0369178182834919
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,0.5,443.41,0.0366156032849019,0.0817593177511063
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,10.275000000000006,438.18,0.4499762452315493,0.0287404781164247
C6,OC(=O)CCCCC(=O)O,Iso,180.0,14.989920999999988,453.18,0.9096075062772566,0.0110368855313363
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.51,503.41,0.8681301326595072,0.0360075805432725
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,18.292556261635283,479.8309225805905,0.9523071158485164,0.0138545541236076
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,6.167334478247608,498.4077999995794,0.74848849342269,0.1650079206229064
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,11.39,552.3199999999999,0.9631211344051664,0.0263923179352339
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,12.09712858053,433.15,0.4480288573800462,0.0330020961842808
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,14.095000000000006,443.21274,0.6696746725901248,0.0317882734444701
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,8.59,524.3199999999999,0.8317929603594422,0.0682681290591382
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,2.79,449.67,0.2071974207789944,0.0877167504138951
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,51.16965,453.17,0.9812894528376428,0.0020716186100784
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,0.3999999999999999,436.13,0.0226042461461774,0.0347054107086288
C6,OC(=O)CCCCC(=O)O,Iso,180.0,0.4051330000000002,453.3,0.0446247218184221,0.1558269301445053
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,2.97,441.9,0.1413961760782575,0.0501689145007744
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,18.19,526.5,0.9295153735014832,0.0220264457807864
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,36.99,438.17,0.8417446621759038,0.0074525706533597
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,9.19,458.13,0.4076558308537547,0.0464989298277447
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,9.91,537.41,0.9435723310170562,0.0167403663929244
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,49.510000000000005,558.1500000000009,0.9895116783930136,0.003746586541548
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,66.44500000000009,438.16,0.9650059736861388,0.0021636495445238
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,23.17612000000002,443.18,0.7425845204120063,0.014814516619204
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,4.490575336861937,457.9859032257496,0.2881896596666244,0.0961384053829772
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,6.765599999999999,443.2370585542168,0.3632306262395131,0.0494320772158698
C6,OC(=O)CCCCC(=O)O,Iso,165.0,9.951674999999994,438.18,0.7169582354476637,0.035100345468288
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,6.383524020889304,450.1297096774002,0.324918204677509,0.0660249134934709
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,11.79,494.5,0.7200406818876854,0.045329786969155
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,20.542470000000016,443.19,0.7008671934601727,0.0164797161315402
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,9.81,536.41,0.9418982943777636,0.0167403663929252
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,13.135135789559664,466.9871548386704,0.7801451259336455,0.0515601531794628
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,18.04160000000001,443.1989346987952,0.7787016453987547,0.022676977070005
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,1.9860456958685928,456.4939677417998,0.1248983689098803,0.0900434121276601
C6,OC(=O)CCCCC(=O)O,Iso,165.0,13.136210999999989,438.17,0.803321383450796,0.0182042209187331
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,6.19,466.67,0.534926951116791,0.0939614859566065
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,11.89,557.3199999999999,0.975050462111892,0.0200581616307768
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,21.18748408237296,487.0555419354206,0.9748153491233196,0.003142433684367
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,12.99,500.5,0.7711803429613373,0.0386260860793509
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,21.89004219334,433.15,0.7117735069609432,0.020495877295875
C6,OC(=O)CCCCC(=O)O,Iso,170.0,37.99000000000004,443.17,0.9511618389341092,0.0025687121830895
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,0.7946175346650017,444.5185870967199,0.0421740859520914,0.0543039414737731
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,13.524692311866971,503.0957096772487,0.9780634003358184,0.0186192165288734
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,8.600000000000001,478.67,0.7189578552964071,0.0521362804612392
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,11.19,463.13,0.4992872805818938,0.0444493149367187
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,17.59,523.5,0.9154056792477044,0.024261012744054
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,9.29,457.71000000000015,0.4967174953574155,0.0538660178238541
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,35.715331999659966,433.15,0.898624037378684,0.0080291981836032
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,30.53084832229,433.15,0.8475463483695842,0.0115875928331549
C6,OC(=O)CCCCC(=O)O,Iso,165.0,27.466623000000027,438.17,0.9355781780214044,0.0055082159476938
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,0.1261319614836216,436.07542580645,0.0117815504049277,0.031299847966345
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,5.8479600000000005,453.21,0.3983034514229102,0.0490762443598247
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,13.409999999999998,467.9400000000002,0.6549577590040031,0.0241053964277339
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,7.712020416985281,474.0965483869993,0.6195302452371829,0.1010120652532911
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,14.102359011847067,469.3953612902804,0.8275423960345941,0.0439875759334345
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,7.709999999999999,515.41,0.9018319646241312,0.0221099178774487
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,10.272723613773106,539.3236838702691,0.9726814587183475,0.0066961889647661
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,10.59,488.5,0.6595796843386862,0.0539488309703314
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,32.16378,453.17,0.9081298673502972,0.0063529637375736
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,13.99,505.5,0.8081464650108311,0.0344761760047092
C6,OC(=O)CCCCC(=O)O,Iso,165.0,15.524612999999997,438.17,0.8396763247193944,0.012231911547846
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,16.79,519.5,0.8946561288744997,0.0271340274111132
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,28.251902512213437,504.7157225805608,0.9848190083565654,0.0009566497420661
C6,OC(=O)CCCCC(=O)O,Iso,165.0,29.85502500000003,438.17,0.9480031323414252,0.0047213279551662
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,12.48967000069321,465.3816838709304,0.7441864537273298,0.0571393504504788
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,6.59,504.32,0.6599297049409233,0.1044783892662796
C6,OC(=O)CCCCC(=O)O,Iso,165.0,19.107216000000005,438.17,0.8770932706865048,0.0087615650084003
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,8.51,523.41,0.9185407454200883,0.0192672141503481
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,2.7900000000000005,449.5,0.1353311213248555,0.0584179648968686
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,27.916690000000024,443.18,0.8055908342856108,0.0117310918349448
C6,OC(=O)CCCCC(=O)O,Iso,165.0,31.44729300000002,438.17,0.955245591229444,0.0041713850519889
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,28.57294988748041,505.5184580644308,0.9851261382453056,0.0009556866275779
C6,OC(=O)CCCCC(=O)O,Iso,170.0,47.16000000000005,443.17,0.9702605611386476,0.0016661916863283
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,52.42089051562986,433.15,0.9748787379566664,0.0020495937854067
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,30.824999999999985,438.17,0.7889077993862459,0.0095080377206575
C6,OC(=O)CCCCC(=O)O,Iso,165.0,2.786469000000001,438.21,0.252079144348734,0.0879732998569672
C6,OC(=O)CCCCC(=O)O,Iso,165.0,17.913015,438.17,0.8659879926912033,0.0097049519078419
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,4.59,458.67,0.3779081588195997,0.0999157686833772
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,9.99,538.3199999999999,0.9123775044550232,0.045746684421072
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,7.609999999999999,514.41,0.8995262160454832,0.0230574857864807
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,16.358092479820428,475.0145096773705,0.9107501065820804,0.027548558231417
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,41.61167000000004,443.17,0.923709791268174,0.0057836518681481
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,1.99,445.67,0.1404484591478114,0.080586133782567
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,35.57509,453.17491,0.9280518887893536,0.0052481004788649
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,23.2,493.13,0.8747821942575803,0.0170801240918842
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,1.7875642997770926,454.4980709676198,0.1080480351948798,0.0830863503748791
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,2.1771723595776757,446.3862387096498,0.1089687358552944,0.0617084381497615
C6,OC(=O)CCCCC(=O)O,Iso,170.0,11.134999999999994,443.195,0.7170433359101451,0.0264855053472602
C6,OC(=O)CCCCC(=O)O,Iso,180.0,11.343723999999993,453.193724,0.850579269635699,0.0216252406740904
C6,OC(=O)CCCCC(=O)O,Iso,165.0,42.99123599999994,438.17,0.9875228399895588,0.0015737759850555
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,21.44252,453.18,0.8086040249213721,0.0128071605712263
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,26.00507059999039,499.0965741934707,0.9825813477386026,0.0009618553035282
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,9.59,459.13,0.4262554027848526,0.046252976040822
C6,OC(=O)CCCCC(=O)O,Iso,180.0,27.95417699999997,453.17,0.9772256728778468,0.0022833720783138
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,27.062400000000014,443.1812350898204,0.9228099403026516,0.0095213438240812
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,2.39,462.32,0.148928683030373,0.0948012060233605
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,0.8999999999999999,447.41,0.0712413139608338,0.095641187618445
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,12.39,466.13,0.5518175438289648,0.0424953487406073
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,4.60842993544,433.15,0.1748990038671304,0.0389742005954962
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,9.51974048251526,483.1185096772991,0.7862030573139277,0.0796681214710008
C6,OC(=O)CCCCC(=O)O,Iso,165.0,34.631829,438.17,0.9672765805272774,0.0032547129998933
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,78.77500000000013,438.16,0.9860847283599,0.0012020275247352
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,11.6,493.67,0.8237822765691714,0.0207466297100033
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,18.99,530.5,0.9461150138000468,0.018834207261832
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,51.61954000000005,443.17,0.9693413179862757,0.003322523413617
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,28.3,505.1400000000005,0.8247587162922096,0.0082000762041528
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,13.137187538777509,501.16243225789873,0.969730411035418,0.0230471950007745
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,17.99,525.5,0.924982394804568,0.0226648934845764
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,14.19,506.5,0.8150417002117729,0.0338377283009178
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,18.39,527.5,0.9339206626576406,0.0210687742250998
C6,OC(=O)CCCCC(=O)O,Iso,170.0,28.16500000000002,443.17,0.9166477195216226,0.0046514517909996
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,11.11,549.41,0.9629974731522424,0.0153190145293747
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,8.276203870081684,519.3647161284692,0.9465182624143283,0.0254419873666191
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,32.835063290009984,433.15,0.8724896221625575,0.0099417781442223
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,38.90220000000003,443.17063455089817,0.9833402748854644,0.0019699332049822
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,8.69,525.3199999999999,0.838619773265356,0.0665086411967899
C6,OC(=O)CCCCC(=O)O,Iso,180.0,2.8359310000000013,453.33,0.3776728042817497,0.1101428308352574
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,1.5818011066677613,438.08867741935,0.0636137630090393,0.0412978167537869
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,1.39,452.32,0.0711410208407818,0.0644817111793638
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,33.71072000000003,443.18,0.8654388501892347,0.0087370060135854
C6,OC(=O)CCCCC(=O)O,Iso,180.0,16.610452999999985,453.18,0.9257321395533236,0.0083674387273817
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,54.80000000000006,438.17,0.9311646917684993,0.0036060825742064
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,32.74685092598187,515.9540193547409,0.98955758378284,0.0010931495778698
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,2.879919139483171,465.4755032256097,0.2190007966188175,0.1255238024577802
C6,OC(=O)CCCCC(=O)O,Iso,165.0,37.02023099999998,438.17,0.9745248290263636,0.0027510784550758
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,23.0421496772,433.15,0.7346502738803475,0.0189513511552239
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,6.267306056393404,499.4057483866694,0.7649845956539182,0.1626650959543572
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,0.6000000000000001,444.41,0.0447915350600126,0.0849020846493992
C6,OC(=O)CCCCC(=O)O,Iso,180.0,31.60037399999996,453.17,0.984361922382274,0.0016309800559387
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,36.305,438.17,0.8363926346220192,0.0078131789107804
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,12.010000000000002,495.67,0.8322634987946208,0.0194603386679832
C6,OC(=O)CCCCC(=O)O,Iso,165.0,5.5729380000000015,438.2,0.4831623983294179,0.0707852057637051
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,19.25845025827961,482.2391290322005,0.9638903002238538,0.0084363353588874
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,21.76561999999997,453.1682763855422,0.9894364391569664,0.002963826085942
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,11.16,462.3600000000002,0.5848612455208867,0.0366175816702838
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,26.61,568.67,0.988962792994278,0.0059542827267705
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,0.893851345634368,445.5165354838099,0.0475628730151914,0.0565808242354808
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,53.72646000000005,443.17,0.9759945760708018,0.0028738596963554
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,8.457,443.2314643113772,0.4442892363267357,0.0454166251656944
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,1.19,441.5,0.0547264602735492,0.0438773184430303
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,59.33353541878982,433.15,0.9862822890148502,0.0012773724383004
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,0.8999999999999999,447.32,0.0434998184208525,0.0494592038106291
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,8.64080612895,433.15,0.3276909703073535,0.0367026397126251
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,19.99,535.5,0.9630977227208852,0.0143650733352951
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,67.1300000000001,438.16,0.9664880736241378,0.0022838522969972
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,10.59,544.3199999999999,0.937432611614872,0.0373011426817983
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,5.989999999999999,450.13,0.2561428324693978,0.0480135426779851
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,12.19,560.3199999999999,0.9808567720576437,0.0172429810510178
C6,OC(=O)CCCCC(=O)O,Iso,170.0,62.88000000000008,443.17,0.9887226592697012,0.000763671189567
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,19.37,482.82000000000033,0.7482802814322715,0.01032078556729
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,0.3820057722629197,437.36427741935,0.0205911725620569,0.0400677378336538
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,11.59,554.3199999999999,0.9682588389632252,0.0235771373554761
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,5.777973243244741,464.43016129024943,0.4178322976537955,0.103394373661969
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,11.369890097078663,550.301116128259,0.9797717671425932,0.0066982794484128
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,20.21,536.67,0.9319178599436522,0.0100206221499316
C6,OC(=O)CCCCC(=O)O,Iso,180.0,21.066915999999978,453.17,0.9543496586053476,0.0047090091103074
C6,OC(=O)CCCCC(=O)O,Iso,165.0,12.34007699999999,438.18,0.7871051944661969,0.0209836798007392
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,53.11897,453.17,0.9849911797942243,0.0016572948880623
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,9.648944440318832,483.76293548374906,0.7964964939187569,0.0771904475674831
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,4.11782,453.22134844311375,0.3674911496938434,0.0839326481196467
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,33.98717077386998,433.15,0.8836073007320617,0.0091240888450037
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,13.64524,453.19,0.6692819524657877,0.0234664807783142
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,2.88026870965,433.15,0.1095955517173167,0.0377702370472352
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,5.13396518364809,461.2080322579995,0.3520082230441149,0.1017496201339154
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,7.050000000000001,452.1300000000001,0.3642141605419417,0.0620660940280108
C6,OC(=O)CCCCC(=O)O,Iso,180.0,33.62603899999996,453.17,0.9874014360600856,0.0013047840447505
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,10.79,461.4300000000002,0.5695080166348458,0.0414952132055157
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,34.410000000000004,521.13,0.985024147196236,0.0042358707747872
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,21.81,544.67,0.948096081791513,0.0100206221499316
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,6.367263425886613,500.4036967737594,0.7812441707538762,0.1590746093352254
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,1.5900000000000003,454.41,0.1471636133922931,0.1282059380922289
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,11.716440766190548,494.07374838694886,0.9218557396747432,0.0432019030394019
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,40.32376193509994,433.15,0.9304761465979904,0.0057381054384899
C6,OC(=O)CCCCC(=O)O,Iso,170.0,3.275000000000001,443.25,0.3196853258151062,0.0788802914169258
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,11.39,492.5,0.7010149403147162,0.0482028016362142
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,7.19,510.32,0.7194672552270864,0.0914933688421463
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,44.52500000000003,438.165,0.8867840325139791,0.0051687183563624
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,9.7466,453.2,0.5587089184024963,0.033116397912246
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,40.899815677029935,433.15,0.9337439561686588,0.0054410700357518
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,37.6,528.3900000000007,0.9062851463395496,0.0090483599494187
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,26.336500000000022,443.18,0.786167036018442,0.0126748115408351
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,7.590000000000001,473.67,0.655552005576694,0.0683255671782784
C6,OC(=O)CCCCC(=O)O,Iso,180.0,14.584787999999987,453.18,0.9049151491123738,0.0115822635156425
C6,OC(=O)CCCCC(=O)O,Iso,165.0,0.3980670000000001,438.14,0.0295355938919342,0.0958279933720712
C6,OC(=O)CCCCC(=O)O,Iso,170.0,33.40500000000003,443.17,0.9375653676504024,0.0033323833726565
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,9.61,534.41,0.9385186355022108,0.0170562223626025
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,31.21,513.13,0.9670421925523008,0.0068320496367535
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,40.03148000000004,443.17,0.9138575298176748,0.0063769068821131
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,1.4063218256575492,442.51968387094985,0.0662954579668678,0.0512294161995214
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,32.87999999999999,438.17,0.8078951463697197,0.0088469225820528
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,17.61,523.67,0.9054285631299196,0.0103110749658713
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,11.3288198965034,492.1404709675989,0.9037288455543072,0.0485324409748778
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,39.04500000000001,438.17,0.8559892893577813,0.0057697321187303
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,28.41,506.13,0.9437585673902444,0.0095648694914554
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,13.15791,453.19,0.6573799041993064,0.024422974712169
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,36.34437000000003,443.18,0.8874768034337724,0.0077525546317729
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,38.340000000000686,530.2500000000007,0.9129809327021178,0.0089776696373029
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,68.5000000000001,438.16,0.9694522735001354,0.0020434467920503
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,32.010000000000005,515.13,0.9723438630704216,0.0060122036803431
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,21.595930000000017,443.19,0.718173468508089,0.0159070115401709
